product_id,product_name,category,sub_category,profit,product_rank,total_profitable_products,cumulative_profit,cumulative_profit_share,product_share
FUR-FU-10003918,"Advantus Photo Frame, Black",Furniture,Furnishings,427.8,1245,7691,1386367.25,0.6842,0.1619
TEC-AC-10003413,"Logitech Router, Programmable",Technology,Accessories,427.69,1246,7691,1386794.94,0.6844,0.162
FUR-TA-10002827,"Hon Computer Table, Fully Assembled",Furniture,Tables,427.66,1247,7691,1387222.6,0.6846,0.1621
TEC-CO-10002108,"Brother Personal Copier, Color",Technology,Copiers,426.86,1248,7691,1387649.46,0.6848,0.1623
TEC-PH-10001117,"Apple Smart Phone, Full Size",Technology,Phones,426.15,1249,7691,1388075.61,0.6851,0.1624
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,425.76,1250,7691,1388501.36,0.6853,0.1625
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones,425.31,1251,7691,1388926.67,0.6855,0.1627
TEC-PH-10004263,"Cisco Signal Booster, with Caller ID",Technology,Phones,424.94,1252,7691,1389351.61,0.6857,0.1628
OFF-BI-10004220,"Cardinal 3-Hole Punch, Recycled",Office Supplies,Binders,424.47,1253,7691,1389776.08,0.6859,0.1629
TEC-PH-10003774,"Cisco Headset, with Caller ID",Technology,Phones,424.42,1254,7691,1390200.5,0.6861,0.163
FUR-FU-10002659,"Eldon Clock, Black",Furniture,Furnishings,423.84,1255,7691,1390624.34,0.6863,0.1632
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,423.74,1256,7691,1391048.08,0.6865,0.1633
OFF-EN-10004526,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes,423.71,1257,7691,1391471.79,0.6867,0.1634
OFF-ST-10000892,"Tenex Trays, Wire Frame",Office Supplies,Storage,423.41,1258,7691,1391895.2,0.6869,0.1636
FUR-TA-10004406,"Bevis Computer Table, Fully Assembled",Furniture,Tables,423.21,1259,7691,1392318.41,0.6872,0.1637
TEC-PH-10002663,"Nokia Signal Booster, VoIP",Technology,Phones,422.93,1260,7691,1392741.34,0.6874,0.1638
TEC-AC-10001904,"Logitech Mouse, Bluetooth",Technology,Accessories,422.9,1261,7691,1393164.23,0.6876,0.164
OFF-ELD-10001318,"Eldon Lockers, Industrial",Office Supplies,Storage,422.49,1262,7691,1393586.73,0.6878,0.1641
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,422.48,1263,7691,1394009.2,0.688,0.1642
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,421.98,1264,7691,1394431.18,0.6882,0.1643
OFF-SU-10003556,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,421.98,1265,7691,1394853.16,0.6884,0.1645
TEC-AC-10002799,"Memorex Memory Card, Programmable",Technology,Accessories,421.82,1266,7691,1395274.99,0.6886,0.1646
OFF-AP-10000873,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,421.58,1267,7691,1395696.57,0.6888,0.1647
FUR-BO-10002352,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,420.83,1268,7691,1396117.4,0.689,0.1649
OFF-BI-10004666,"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,420.27,1269,7691,1396537.67,0.6892,0.165
TEC-AC-10001341,"Enermax Memory Card, USB",Technology,Accessories,420.2,1270,7691,1396957.87,0.6894,0.1651
TEC-CO-10000565,"Canon Fax and Copier, Color",Technology,Copiers,420.17,1271,7691,1397378.05,0.6896,0.1653
TEC-CO-10002316,"Brother Personal Copier, Laser",Technology,Copiers,419.4,1272,7691,1397797.45,0.6899,0.1654
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,419.33,1273,7691,1398216.78,0.6901,0.1655
OFF-ST-10004228,"Tenex Shelving, Industrial",Office Supplies,Storage,419.11,1274,7691,1398635.89,0.6903,0.1656
TEC-SAM-10001985,"Samsung Headset, Cordless",Technology,Phones,418.86,1275,7691,1399054.75,0.6905,0.1658
FUR-FU-10001252,"Eldon Frame, Duo Pack",Furniture,Furnishings,418.56,1276,7691,1399473.31,0.6907,0.1659
TEC-PH-10000526,Vtech CS6719,Technology,Phones,418.52,1277,7691,1399891.83,0.6909,0.166
TEC-CAN-10001378,"Canon Personal Copier, High-Speed",Technology,Copiers,418.44,1278,7691,1400310.27,0.6911,0.1662
TEC-PH-10002871,"Motorola Audio Dock, with Caller ID",Technology,Phones,418.07,1279,7691,1400728.34,0.6913,0.1663
TEC-CO-10003019,"Brother Fax Machine, High-Speed",Technology,Copiers,417.96,1280,7691,1401146.3,0.6915,0.1664
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,417.02,1281,7691,1401563.32,0.6917,0.1666
OFF-ST-10003997,"Fellowes File Cart, Industrial",Office Supplies,Storage,417.01,1282,7691,1401980.33,0.6919,0.1667
TEC-AC-10001221,"Memorex Memory Card, USB",Technology,Accessories,416.64,1283,7691,1402396.97,0.6921,0.1668
OFF-ST-10002650,"Fellowes Lockers, Wire Frame",Office Supplies,Storage,416.44,1284,7691,1402813.41,0.6923,0.1669
OFF-CUI-10002022,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,416.22,1285,7691,1403229.63,0.6925,0.1671
TEC-MOT-10002560,"Motorola Signal Booster, Full Size",Technology,Phones,415.8,1286,7691,1403645.43,0.6927,0.1672
FUR-CH-10001114,"Hon Chairmat, Set of Two",Furniture,Chairs,415.57,1287,7691,1404061.0,0.6929,0.1673
FUR-HON-10000224,"Hon Computer Table, with Bottom Storage",Furniture,Tables,415.26,1288,7691,1404476.26,0.6932,0.1675
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,414.92,1289,7691,1404891.18,0.6934,0.1676
OFF-BI-10004986,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,413.92,1290,7691,1405305.1,0.6936,0.1677
OFF-AP-10002932,"Breville Refrigerator, White",Office Supplies,Appliances,413.9,1291,7691,1405719.0,0.6938,0.1679
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,413.65,1292,7691,1406132.65,0.694,0.168
FUR-TA-10003583,"Lesro Computer Table, with Bottom Storage",Furniture,Tables,413.26,1293,7691,1406545.9,0.6942,0.1681
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,413.25,1294,7691,1406959.15,0.6944,0.1682
OFF-AP-10001635,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances,412.32,1295,7691,1407371.47,0.6946,0.1684
TEC-CO-10000172,"Hewlett Ink, Digital",Technology,Copiers,412.04,1296,7691,1407783.51,0.6948,0.1685
OFF-AR-10001002,"BIC Sketch Pad, Fluorescent",Office Supplies,Art,411.71,1297,7691,1408195.22,0.695,0.1686
TEC-PH-10001619,LG G3,Technology,Phones,411.58,1298,7691,1408606.8,0.6952,0.1688
OFF-ST-10000643,"Eldon Trays, Industrial",Office Supplies,Storage,411.29,1299,7691,1409018.09,0.6954,0.1689
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,411.23,1300,7691,1409429.31,0.6956,0.169
TEC-HP -10004149,"HP Copy Machine, Color",Technology,Copiers,411.0,1301,7691,1409840.31,0.6958,0.1692
TEC-SAM-10003520,"Samsung Headset, VoIP",Technology,Phones,410.39,1302,7691,1410250.7,0.696,0.1693
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,410.35,1303,7691,1410661.05,0.6962,0.1694
OFF-PA-10001536,"SanDisk Message Books, 8.5 x 11",Office Supplies,Paper,409.8,1304,7691,1411070.85,0.6964,0.1695
OFF-AP-10000672,"KitchenAid Stove, White",Office Supplies,Appliances,409.14,1305,7691,1411479.99,0.6966,0.1697
FUR-CH-10004592,"Hon Rocking Chair, Set of Two",Furniture,Chairs,408.97,1306,7691,1411888.96,0.6968,0.1698
OFF-AR-10002382,"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,408.87,1307,7691,1412297.83,0.697,0.1699
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,408.74,1308,7691,1412706.57,0.6972,0.1701
TEC-PAN-10000979,"Panasonic Receipt Printer, Wireless",Technology,Machines,408.33,1309,7691,1413114.9,0.6974,0.1702
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,408.26,1310,7691,1413523.16,0.6976,0.1703
TEC-PH-10004827,"Samsung Headset, Cordless",Technology,Phones,408.17,1311,7691,1413931.34,0.6978,0.1705
TEC-CO-10000338,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,406.78,1312,7691,1414338.11,0.698,0.1706
TEC-MA-10001881,"Konica Card Printer, Red",Technology,Machines,406.61,1313,7691,1414744.73,0.6982,0.1707
TEC-MA-10000605,"Epson Card Printer, Wireless",Technology,Machines,405.91,1314,7691,1415150.64,0.6984,0.1708
TEC-MA-10002040,"Panasonic Card Printer, Durable",Technology,Machines,405.8,1315,7691,1415556.44,0.6986,0.171
FUR-TA-10001229,"Chromcraft Computer Table, Rectangular",Furniture,Tables,405.72,1316,7691,1415962.16,0.6988,0.1711
OFF-AR-10002747,"Boston Canvas, Fluorescent",Office Supplies,Art,405.71,1317,7691,1416367.87,0.699,0.1712
FUR-SAU-10003872,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,405.54,1318,7691,1416773.41,0.6992,0.1714
TEC-MOT-10001244,"Motorola Audio Dock, with Caller ID",Technology,Phones,405.54,1319,7691,1417178.95,0.6994,0.1715
OFF-SME-10004702,"Smead File Cart, Industrial",Office Supplies,Storage,405.42,1320,7691,1417584.37,0.6996,0.1716
OFF-ST-10002471,"Smead Lockers, Single Width",Office Supplies,Storage,404.64,1321,7691,1417989.01,0.6998,0.1718
OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,404.29,1322,7691,1418393.3,0.7,0.1719
TEC-PH-10003254,"Samsung Office Telephone, Full Size",Technology,Phones,404.21,1323,7691,1418797.51,0.7002,0.172
OFF-AP-10002128,"Breville Toaster, White",Office Supplies,Appliances,403.97,1324,7691,1419201.47,0.7004,0.1721
OFF-SU-10003834,"Stiletto Shears, High Speed",Office Supplies,Supplies,403.84,1325,7691,1419605.31,0.7006,0.1723
TEC-MA-10001259,"StarTech Inkjet, White",Technology,Machines,403.47,1326,7691,1420008.78,0.7008,0.1724
OFF-ST-10001026,"Fellowes Trays, Single Width",Office Supplies,Storage,403.36,1327,7691,1420412.14,0.701,0.1725
TEC-PH-10003215,"Samsung Headset, Full Size",Technology,Phones,401.98,1328,7691,1420814.11,0.7012,0.1727
OFF-BI-10002329,"Avery 3-Hole Punch, Durable",Office Supplies,Binders,401.77,1329,7691,1421215.88,0.7014,0.1728
TEC-PH-10004237,"Nokia Office Telephone, with Caller ID",Technology,Phones,401.5,1330,7691,1421617.38,0.7016,0.1729
FUR-FU-10003939,"Tenex Photo Frame, Duo Pack",Furniture,Furnishings,401.43,1331,7691,1422018.81,0.7018,0.1731
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,401.21,1332,7691,1422420.03,0.702,0.1732
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,400.98,1333,7691,1422821.0,0.7022,0.1733
TEC-PH-10002932,"Samsung Speaker Phone, VoIP",Technology,Phones,399.56,1334,7691,1423220.56,0.7024,0.1734
FUR-BO-10004558,"Sauder Library with Doors, Pine",Furniture,Bookcases,399.32,1335,7691,1423619.89,0.7026,0.1736
FUR-FU-10004820,"Advantus Photo Frame, Erganomic",Furniture,Furnishings,399.06,1336,7691,1424018.95,0.7028,0.1737
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,398.98,1337,7691,1424417.92,0.703,0.1738
OFF-ST-10003459,"Eldon File Cart, Single Width",Office Supplies,Storage,398.84,1338,7691,1424816.76,0.7032,0.174
OFF-ST-10002539,"Fellowes Shelving, Single Width",Office Supplies,Storage,398.41,1339,7691,1425215.17,0.7034,0.1741
TEC-AC-10004043,"Memorex Numeric Keypad, Erganomic",Technology,Accessories,397.95,1340,7691,1425613.13,0.7036,0.1742
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,397.74,1341,7691,1426010.87,0.7038,0.1744
OFF-AP-10004295,"Cuisinart Refrigerator, Silver",Office Supplies,Appliances,397.43,1342,7691,1426408.3,0.704,0.1745
OFF-SU-10002094,"Acme Letter Opener, Steel",Office Supplies,Supplies,397.28,1343,7691,1426805.57,0.7042,0.1746
OFF-BI-10004328,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,396.9,1344,7691,1427202.47,0.7044,0.1747
OFF-AR-10000785,"BIC Sketch Pad, Water Color",Office Supplies,Art,396.27,1345,7691,1427598.74,0.7046,0.1749
FUR-LES-10004098,"Lesro Round Table, Rectangular",Furniture,Tables,395.58,1346,7691,1427994.32,0.7048,0.175
TEC-MA-10003632,"Epson Calculator, Wireless",Technology,Machines,395.4,1347,7691,1428389.72,0.705,0.1751
TEC-CO-10003807,"HP Personal Copier, Laser",Technology,Copiers,395.02,1348,7691,1428784.74,0.7051,0.1753
TEC-PH-10003157,"Nokia Speaker Phone, VoIP",Technology,Phones,394.95,1349,7691,1429179.69,0.7053,0.1754
TEC-PH-10001304,"Apple Office Telephone, Cordless",Technology,Phones,394.37,1350,7691,1429574.06,0.7055,0.1755
OFF-CAR-10000202,"Cardinal Binding Machine, Clear",Office Supplies,Binders,393.56,1351,7691,1429967.62,0.7057,0.1757
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,393.26,1352,7691,1430360.88,0.7059,0.1758
TEC-AC-10002159,"Logitech Router, Erganomic",Technology,Accessories,392.16,1353,7691,1430753.04,0.7061,0.1759
TEC-MA-10002134,"Konica Inkjet, Wireless",Technology,Machines,391.72,1354,7691,1431144.76,0.7063,0.176
FUR-FU-10003500,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,391.23,1355,7691,1431535.99,0.7065,0.1762
TEC-AC-10003518,"Logitech Router, USB",Technology,Accessories,391.05,1356,7691,1431927.04,0.7067,0.1763
FUR-SAF-10002360,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,390.75,1357,7691,1432317.79,0.7069,0.1764
TEC-CO-10003204,"HP Fax and Copier, High-Speed",Technology,Copiers,390.5,1358,7691,1432708.28,0.7071,0.1766
TEC-KON-10001624,"Konica Receipt Printer, Durable",Technology,Machines,390.06,1359,7691,1433098.34,0.7073,0.1767
OFF-AR-10002109,"Binney & Smith Sketch Pad, Fluorescent",Office Supplies,Art,390.05,1360,7691,1433488.39,0.7075,0.1768
TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines,389.94,1361,7691,1433878.33,0.7077,0.177
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,388.75,1362,7691,1434267.08,0.7079,0.1771
OFF-ST-10003641,"Fellowes Trays, Wire Frame",Office Supplies,Storage,388.58,1363,7691,1434655.66,0.708,0.1772
TEC-PH-10000286,"Motorola Signal Booster, with Caller ID",Technology,Phones,388.3,1364,7691,1435043.96,0.7082,0.1774
TEC-CO-10002697,"Brother Wireless Fax, High-Speed",Technology,Copiers,388.19,1365,7691,1435432.15,0.7084,0.1775
TEC-PH-10001070,"Samsung Headset, VoIP",Technology,Phones,387.66,1366,7691,1435819.82,0.7086,0.1776
FUR-BO-10003438,"Dania Corner Shelving, Pine",Furniture,Bookcases,387.38,1367,7691,1436207.2,0.7088,0.1777
OFF-PA-10000450,"Green Bar Note Cards, Multicolor",Office Supplies,Paper,386.8,1368,7691,1436594.0,0.709,0.1779
TEC-CO-10000011,"HP Personal Copier, High-Speed",Technology,Copiers,386.79,1369,7691,1436980.79,0.7092,0.178
FUR-HON-10001504,"Hon Rocking Chair, Black",Furniture,Chairs,386.71,1370,7691,1437367.5,0.7094,0.1781
OFF-BI-10001895,"Ibico Binding Machine, Economy",Office Supplies,Binders,385.72,1371,7691,1437753.22,0.7096,0.1783
OFF-AP-10003702,"Cuisinart Refrigerator, White",Office Supplies,Appliances,385.49,1372,7691,1438138.71,0.7098,0.1784
FUR-LES-10002026,"Lesro Conference Table, Rectangular",Furniture,Tables,384.81,1373,7691,1438523.52,0.71,0.1785
FUR-CH-10002060,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,384.36,1374,7691,1438907.88,0.7101,0.1787
TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,384.19,1375,7691,1439292.07,0.7103,0.1788
TEC-MA-10003170,"Konica Calculator, Wireless",Technology,Machines,384.06,1376,7691,1439676.14,0.7105,0.1789
FUR-BO-10001147,"Bush Floating Shelf Set, Metal",Furniture,Bookcases,383.77,1377,7691,1440059.9,0.7107,0.179
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,383.68,1378,7691,1440443.58,0.7109,0.1792
TEC-OKI-10002752,"Okidata Phone, Wireless",Technology,Machines,382.86,1379,7691,1440826.44,0.7111,0.1793
TEC-CO-10003318,"Hewlett Ink, Digital",Technology,Copiers,382.57,1380,7691,1441209.02,0.7113,0.1794
TEC-CO-10002057,"Sharp Copy Machine, Color",Technology,Copiers,382.23,1381,7691,1441591.25,0.7115,0.1796
TEC-PH-10002296,"Nokia Signal Booster, with Caller ID",Technology,Phones,381.9,1382,7691,1441973.15,0.7117,0.1797
TEC-PH-10002936,"Nokia Smart Phone, Full Size",Technology,Phones,381.6,1383,7691,1442354.75,0.7118,0.1798
OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,381.41,1384,7691,1442736.15,0.712,0.18
TEC-MA-10004603,"Okidata Printer, Durable",Technology,Machines,381.35,1385,7691,1443117.51,0.7122,0.1801
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,381.21,1386,7691,1443498.72,0.7124,0.1802
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,380.87,1387,7691,1443879.59,0.7126,0.1803
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,380.58,1388,7691,1444260.17,0.7128,0.1805
OFF-AP-10003382,"Breville Stove, White",Office Supplies,Appliances,380.54,1389,7691,1444640.71,0.713,0.1806
FUR-TA-10003319,"Barricks Coffee Table, with Bottom Storage",Furniture,Tables,379.82,1390,7691,1445020.53,0.7132,0.1807
FUR-HAR-10000441,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,379.75,1391,7691,1445400.28,0.7133,0.1809
OFF-KIT-10001213,"KitchenAid Refrigerator, Black",Office Supplies,Appliances,379.68,1392,7691,1445779.96,0.7135,0.181
OFF-BI-10004869,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,379.54,1393,7691,1446159.5,0.7137,0.1811
TEC-BRO-10003986,"Brother Personal Copier, Color",Technology,Copiers,379.43,1394,7691,1446538.93,0.7139,0.1813
OFF-ST-10001460,"Smead Trays, Industrial",Office Supplies,Storage,378.52,1395,7691,1446917.44,0.7141,0.1814
OFF-AR-10002975,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art,378.22,1396,7691,1447295.67,0.7143,0.1815
FUR-CH-10000994,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,378.1,1397,7691,1447673.77,0.7145,0.1816
OFF-AR-10003629,"Boston Canvas, Water Color",Office Supplies,Art,377.7,1398,7691,1448051.47,0.7147,0.1818
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,377.55,1399,7691,1448429.02,0.7148,0.1819
OFF-CAR-10001577,"Cardinal Binding Machine, Economy",Office Supplies,Binders,377.55,1400,7691,1448806.57,0.715,0.182
FUR-TA-10003929,"Hon Computer Table, Fully Assembled",Furniture,Tables,377.34,1401,7691,1449183.91,0.7152,0.1822
FUR-LES-10002616,"Lesro Conference Table, with Bottom Storage",Furniture,Tables,377.28,1402,7691,1449561.19,0.7154,0.1823
TEC-CO-10000422,"Brother Personal Copier, Digital",Technology,Copiers,377.1,1403,7691,1449938.29,0.7156,0.1824
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,376.94,1404,7691,1450315.23,0.7158,0.1826
OFF-SU-10001535,"Stiletto Trimmer, Easy Grip",Office Supplies,Supplies,376.94,1405,7691,1450692.17,0.716,0.1827
FUR-CH-10002002,"Hon Rocking Chair, Black",Furniture,Chairs,376.37,1406,7691,1451068.54,0.7161,0.1828
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,375.97,1407,7691,1451444.51,0.7163,0.1829
OFF-ELD-10000819,"Eldon Trays, Industrial",Office Supplies,Storage,375.95,1408,7691,1451820.45,0.7165,0.1831
TEC-EPS-10002711,"Epson Card Printer, Red",Technology,Machines,375.9,1409,7691,1452196.35,0.7167,0.1832
OFF-ST-10004754,"Fellowes Lockers, Single Width",Office Supplies,Storage,375.43,1410,7691,1452571.78,0.7169,0.1833
FUR-BO-10004679,"Safco Library with Doors, Pine",Furniture,Bookcases,375.23,1411,7691,1452947.01,0.7171,0.1835
OFF-PA-10001144,Xerox 1913,Office Supplies,Paper,375.04,1412,7691,1453322.06,0.7173,0.1836
TEC-CO-10002240,"Canon Copy Machine, High-Speed",Technology,Copiers,374.88,1413,7691,1453696.94,0.7174,0.1837
FUR-TA-10003596,"Lesro Computer Table, Adjustable Height",Furniture,Tables,374.52,1414,7691,1454071.45,0.7176,0.1839
TEC-MEM-10002202,"Memorex Router, USB",Technology,Accessories,374.49,1415,7691,1454445.94,0.7178,0.184
OFF-WIL-10003532,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,374.47,1416,7691,1454820.42,0.718,0.1841
FUR-BO-10004425,"Sauder Library with Doors, Mobile",Furniture,Bookcases,374.46,1417,7691,1455194.88,0.7182,0.1842
FUR-CH-10003423,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,374.24,1418,7691,1455569.12,0.7184,0.1844
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,374.22,1419,7691,1455943.34,0.7186,0.1845
TEC-CO-10003370,"HP Ink, Color",Technology,Copiers,373.24,1420,7691,1456316.58,0.7187,0.1846
OFF-SU-10002451,"Elite Letter Opener, High Speed",Office Supplies,Supplies,372.96,1421,7691,1456689.54,0.7189,0.1848
TEC-KON-10002194,"Konica Printer, White",Technology,Machines,372.65,1422,7691,1457062.18,0.7191,0.1849
TEC-AC-10000140,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,372.16,1423,7691,1457434.35,0.7193,0.185
FUR-FU-10004954,"Tenex Clock, Duo Pack",Furniture,Furnishings,372.14,1424,7691,1457806.48,0.7195,0.1852
OFF-CUI-10002269,"Cuisinart Refrigerator, Red",Office Supplies,Appliances,372.06,1425,7691,1458178.54,0.7197,0.1853
TEC-AC-10001564,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,371.94,1426,7691,1458550.48,0.7198,0.1854
TEC-CO-10003250,"Brother Personal Copier, Digital",Technology,Copiers,371.83,1427,7691,1458922.32,0.72,0.1855
